Time[ms];pwmL[us];curL[mA];volL[mV];pwmR[us];curR[mA];volR[mV];strini[uint10]
1182080;1636;44;7424;1328;103;7408;264
1182130;1632;50;7424;1328;73;7408;263
1182180;1620;38;7424;1324;50;7416;270
1182230;1624;34;7424;1324;39;7416;255
1182280;1612;39;7424;1316;31;7408;264
1182330;1596;61;7416;1312;53;7408;269
1182380;1604;89;7424;1312;55;7408;262
1182430;1592;69;7416;1320;69;7408;272
1182480;1588;113;7424;1328;58;7416;272
1182530;1584;85;7424;1328;46;7416;285
1182580;1572;106;7424;1324;35;7416;271
1182630;1572;80;7416;1324;30;7416;266
1182680;1560;151;7416;1332;26;7416;271
1182730;1576;104;7408;1344;35;7416;273
1182780;1576;74;7416;1348;32;7408;273
1182830;1584;52;7416;1364;79;7408;267
1182880;1592;89;7424;1368;71;7400;278
1182930;1592;62;7424;1368;55;7408;320
1182980;1612;46;7424;1376;39;7408;316
1183030;1600;36;7416;1388;105;7416;298
1183080;1612;97;7424;1388;87;7400;290
1183130;1616;71;7424;1380;91;7408;306
1183180;1612;50;7424;1388;85;7408;293
1183230;1616;38;7424;1384;64;7416;305
1183280;1616;31;7424;1384;44;7416;298
1183330;1612;27;7424;1388;36;7416;298
1183380;1616;24;7424;1380;29;7416;293
1183430;1608;23;7432;1380;26;7416;261
1183480;1612;22;7432;1384;23;7416;256
1183531;1612;21;7432;1384;22;7416;267
1183581;1612;21;7432;1384;21;7416;271
1183631;1616;21;7432;1384;21;7416;273
1183681;1608;28;7432;1376;21;7416;267
1183731;1612;25;7432;1388;20;7416;264
1183781;1616;23;7432;1388;20;7416;273
1183831;1612;22;7432;1388;20;7416;271
1183881;1612;22;7432;1388;20;7416;275
1183931;1616;21;7432;1392;20;7416;261
1183981;1616;21;7432;1384;20;7416;261
1184031;1608;21;7432;1388;20;7416;280
1184081;1608;21;7432;1388;20;7416;276
1184131;1612;20;7432;1384;20;7416;264
1184181;1612;20;7432;1388;20;7416;270
1184231;1612;20;7432;1384;20;7416;272
1184281;1612;20;7432;1388;20;7416;279
1184331;1608;20;7432;1384;20;7416;262
1184381;1612;20;7432;1384;20;7416;262
1184431;1612;20;7432;1372;20;7416;273
1184481;1608;20;7432;1364;20;7416;272
1184531;1604;20;7424;1364;92;7416;271
1184581;1592;29;7424;1364;66;7408;270
1184631;1596;26;7416;1364;57;7408;284
1184681;1596;72;7424;1356;45;7416;280
1184731;1596;51;7424;1336;123;7408;264
1184781;1592;48;7424;1332;90;7400;273
1184831;1596;37;7424;1340;109;7408;273
1184881;1592;30;7424;1328;80;7408;275
1184931;1596;26;7424;1320;154;7408;287
1184982;1588;79;7432;1320;106;7400;310
1185032;1592;55;7424;1312;116;7400;310
1185082;1580;41;7432;1312;85;7400;300
1185132;1580;33;7424;1324;94;7408;300
1185182;1588;59;7424;1324;70;7408;308
1185232;1588;45;7424;1324;46;7416;295
1185282;1592;35;7424;1324;38;7416;297
1185332;1592;30;7424;1328;30;7416;299
1185382;1592;26;7424;1312;26;7416;305
1185432;1596;24;7432;1312;85;7408;299
1185482;1596;23;7432;1316;64;7408;300
1185532;1592;22;7424;1336;87;7408;291
1185582;1592;22;7432;1332;66;7408;297
1185632;1608;30;7432;1324;44;7408;294
1185682;1604;69;7424;1324;37;7408;292
1185732;1600;52;7424;1324;30;7408;282
1185782;1600;39;7424;1332;26;7416;300
1185832;1600;32;7432;1332;24;7408;302
1185882;1604;27;7432;1344;23;7416;249
1185932;1604;25;7424;1344;57;7416;247
1185982;1604;23;7424;1344;45;7416;272
1186032;1600;22;7424;1340;33;7416;270
1186082;1604;22;7424;1336;44;7416;265
1186132;1600;22;7424;1332;68;7416;261
1186182;1612;21;7424;1340;45;7416;263
1186232;1612;34;7424;1332;38;7416;265
1186282;1616;30;7424;1332;30;7416;270
1186332;1616;26;7424;1336;27;7416;260
1186382;1612;23;7424;1324;24;7416;273
1186432;1612;22;7424;1324;30;7408;274
1186482;1612;22;7432;1316;47;7408;276
1186532;1612;21;7432;1312;55;7400;282
1186582;1612;21;7432;1316;68;7400;292
1186632;1612;21;7432;1316;84;7400;293
1186682;1612;21;7432;1328;78;7408;294
1186732;1612;21;7432;1324;60;7408;298
1186782;1612;20;7432;1324;41;7408;281
1186832;1612;20;7432;1328;34;7416;287
1186882;1624;20;7432;1328;28;7416;297
1186932;1624;20;7424;1324;26;7416;299
1186982;1624;28;7424;1324;23;7416;297
1187032;1616;25;7424;1336;23;7416;283
1187082;1632;23;7432;1348;22;7416;300
1187132;1644;56;7432;1356;54;7408;296
1187182;1648;83;7416;1356;48;7408;285
1187232;1640;69;7424;1344;39;7408;286
1187282;1640;49;7424;1348;31;7416;288
1187332;1652;49;7424;1332;27;7416;303
1187382;1656;60;7416;1336;64;7416;289
1187432;1652;66;7416;1336;76;7416;282
1187482;1652;48;7424;1340;50;7416;293
1187532;1652;49;7424;1336;40;7416;289
1187582;1648;38;7424;1340;31;7416;286
1187632;1652;31;7424;1336;28;7416;288
1187682;1652;27;7424;1348;25;7416;277
1187732;1652;32;7424;1344;38;7416;291
1187782;1656;27;7424;1348;36;7416;300
1187832;1656;25;7432;1344;40;7416;292
1187883;1648;23;7432;1332;31;7416;285
1187933;1640;22;7432;1336;50;7408;293
1187983;1640;28;7424;1324;123;7408;294
1188033;1640;25;7424;1324;112;7400;301
1188083;1636;23;7424;1320;154;7408;288
1188133;1628;44;7432;1304;151;7408;287
1188183;1632;35;7424;1308;183;7408;290
1188233;1632;29;7424;1304;158;7408;305
1188283;1624;26;7424;1308;133;7408;300
1188333;1624;23;7424;1308;113;7408;290
1188383;1620;22;7424;1316;80;7408;289
1188433;1624;22;7424;1316;54;7416;297
1188483;1620;21;7424;1308;43;7416;295
1188533;1624;21;7424;1312;32;7416;290
1188583;1624;21;7432;1316;28;7416;300
1188633;1624;21;7424;1316;24;7416;306
1188683;1628;21;7432;1324;23;7416;300
1188733;1632;53;7432;1328;22;7416;297
1188783;1632;40;7424;1324;21;7416;303
1188833;1632;32;7424;1324;21;7416;306
1188883;1632;27;7424;1328;21;7416;293
1188933;1636;25;7424;1324;20;7416;295
1188983;1632;23;7424;1324;20;7416;295
1189033;1632;22;7424;1328;20;7416;300
1189083;1628;22;7424;1324;20;7416;294
1189133;1632;21;7424;1332;20;7416;302
1189183;1632;21;7432;1324;20;7416;294
1189233;1628;51;7432;1316;20;7416;298
1189283;1624;42;7424;1320;76;7416;300
1189334;1620;34;7424;1312;56;7416;294
1189384;1624;28;7424;1316;45;7416;293
1189434;1620;25;7424;1316;33;7416;300
1189484;1624;23;7432;1316;29;7416;312
1189534;1620;22;7432;1316;25;7416;313
1189584;1624;22;7432;1316;23;7416;305
1189634;1620;21;7432;1316;22;7416;299
1189684;1620;21;7432;1316;21;7416;290
1189734;1624;21;7432;1316;21;7416;301
1189784;1624;21;7432;1312;21;7416;305
1189834;1616;73;7432;1316;20;7416;304
1189884;1612;52;7424;1316;20;7416;297
1189934;1612;39;7424;1316;20;7416;289
1189984;1612;31;7424;1316;20;7416;287
1190034;1612;27;7424;1324;20;7416;290
1190084;1612;24;7424;1324;20;7416;295
1190134;1616;23;7424;1324;20;7416;285
1190184;1612;22;7424;1324;21;7416;300
1190234;1612;21;7424;1332;21;7416;298
1190284;1600;21;7432;1332;21;7416;290
1190334;1604;88;7424;1336;24;7416;296
1190384;1600;63;7424;1332;23;7416;308
1190434;1604;57;7424;1344;22;7416;300
1190484;1604;42;7424;1348;84;7416;292
1190534;1592;79;7424;1352;56;7416;297
1190584;1592;55;7424;1356;109;7416;300
1190634;1600;51;7424;1356;70;7416;295
1190684;1600;39;7424;1368;54;7416;295
1190734;1608;31;7424;1368;38;7408;293
1190784;1612;27;7424;1372;52;7416;296
1190834;1616;74;7424;1384;38;7408;296
1190884;1612;52;7424;1388;130;7408;265
1190934;1612;41;7424;1388;82;7408;254
1190984;1608;33;7424;1384;53;7408;272
1191034;1616;27;7424;1388;42;7416;266
1191084;1616;25;7432;1384;33;7416;272
1191134;1620;69;7424;1384;28;7416;268
1191184;1620;50;7424;1396;25;7400;272
1191234;1628;38;7424;1396;23;7408;277
1191284;1640;31;7416;1388;47;7408;277
1191334;1640;105;7416;1384;38;7416;273
1191384;1644;71;7424;1396;30;7416;265
1191434;1652;84;7424;1404;27;7416;272
1191484;1664;61;7416;1408;90;7408;278
1191534;1672;139;7416;1416;68;7408;278
1191584;1672;100;7416;1400;123;7408;271
1191634;1680;138;7416;1400;86;7408;280
1191684;1672;91;7424;1380;84;7408;315
1191734;1672;63;7424;1372;64;7408;315
1191784;1660;46;7424;1372;88;7400;303
1191834;1652;71;7424;1372;66;7408;298
1191884;1644;50;7424;1364;45;7408;294
1191934;1640;55;7424;1368;37;7408;301
1191984;1644;41;7424;1364;57;7408;289
1192034;1640;34;7424;1364;44;7408;295
1192084;1652;39;7424;1344;34;7400;298
1192134;1652;52;7424;1344;29;7400;302
1192184;1652;39;7424;1332;102;7400;310
1192235;1652;32;7424;1336;86;7408;293
1192285;1652;27;7424;1344;131;7400;293
1192335;1652;25;7424;1348;95;7408;295
1192385;1656;23;7432;1340;62;7408;301
1192435;1656;22;7432;1344;47;7416;294
1192485;1652;22;7432;1348;35;7416;287
1192535;1652;22;7432;1344;30;7416;291
1192585;1648;21;7432;1344;26;7416;293
1192635;1652;21;7432;1348;24;7416;287
1192685;1648;21;7432;1344;22;7416;283
1192735;1648;21;7432;1332;22;7416;293
1192785;1648;21;7432;1340;79;7408;298
1192835;1644;21;7424;1328;61;7408;291
1192885;1628;47;7432;1316;69;7392;253
1192935;1624;61;7416;1328;69;7400;254
1192985;1624;61;7424;1332;65;7408;275
1193035;1636;45;7424;1332;51;7408;268
1193085;1632;46;7424;1324;36;7408;266
1193135;1620;36;7424;1312;34;7408;278
1193185;1624;30;7424;1316;101;7400;269
1193235;1616;26;7416;1316;88;7408;276
1193285;1612;24;7424;1308;81;7400;276
1193335;1608;22;7424;1296;175;7408;267
1193385;1604;45;7424;1296;136;7392;275
1193435;1600;70;7424;1288;114;7400;276
1193485;1596;118;7424;1284;132;7384;276
1193535;1592;101;7424;1296;113;7400;272
1193585;1588;79;7424;1300;79;7408;276
1193635;1592;55;7424;1308;53;7408;281
1193686;1600;42;7424;1308;43;7416;274
1193736;1604;41;7424;1308;33;7416;277
1193786;1600;33;7424;1308;29;7416;266
1193836;1600;28;7424;1316;45;7416;276
1193886;1612;25;7424;1316;38;7416;275
1193936;1608;23;7424;1316;30;7416;274
1193986;1608;22;7424;1316;26;7416;274
1194036;1612;22;7424;1316;23;7416;307
1194086;1616;21;7424;1312;23;7416;303
1194136;1612;21;7424;1316;22;7416;319
1194186;1612;21;7424;1316;22;7416;293
1194236;1608;21;7424;1308;21;7416;297
1194286;1604;36;7424;1308;21;7408;303
1194336;1600;35;7424;1312;50;7416;293
1194386;1600;39;7424;1316;39;7416;301
1194436;1596;32;7424;1328;31;7416;290
1194486;1604;28;7432;1328;31;7408;292
1194536;1604;25;7432;1340;26;7416;300
1194586;1608;23;7432;1340;24;7408;295
1194636;1600;22;7432;1344;46;7408;301
1194686;1604;22;7432;1352;38;7400;291
1194736;1604;22;7424;1380;126;7408;299
1194786;1600;22;7432;1376;94;7400;299
1194836;1604;21;7432;1368;61;7408;295
1194886;1596;21;7432;1376;48;7408;287
1194936;1612;21;7432;1380;95;7416;297
1194986;1616;49;7432;1372;72;7416;299
1195036;1612;38;7432;1368;47;7416;301
1195086;1604;47;7432;1368;38;7408;294
1195136;1604;37;7424;1360;98;7416;294
1195186;1604;36;7424;1352;73;7408;288
1195236;1600;30;7424;1356;50;7416;292
1195286;1604;26;7424;1356;39;7416;292
1195336;1612;24;7424;1356;31;7416;293
1195386;1612;42;7424;1344;28;7416;298
1195436;1616;33;7424;1344;111;7416;305
1195486;1612;28;7424;1336;82;7416;297
1195536;1600;25;7424;1324;128;7416;286
1195586;1600;30;7432;1324;94;7400;255
1195636;1600;27;7424;1332;98;7408;269
1195686;1608;24;7432;1336;70;7408;279
1195736;1604;23;7432;1336;48;7416;266
1195786;1604;22;7432;1332;39;7416;265
1195836;1608;22;7432;1332;31;7416;276
1195886;1604;22;7432;1332;26;7416;272
1195936;1604;21;7432;1336;24;7416;263
1195986;1604;21;7432;1332;23;7416;263
1196036;1600;21;7432;1336;22;7416;270
1196086;1600;21;7432;1336;22;7416;282
1196136;1604;21;7432;1328;21;7416;277
1196186;1604;21;7432;1320;32;7408;263
1196236;1600;21;7432;1316;140;7408;274
1196286;1600;21;7432;1340;88;7408;264
1196336;1604;21;7432;1336;99;7408;277
1196386;1604;21;7432;1336;64;7408;273
1196436;1604;21;7432;1324;50;7416;268
1196486;1600;21;7432;1316;36;7416;267
1196536;1592;21;7424;1316;132;7416;273
1196587;1592;87;7424;1324;80;7408;272
1196637;1592;60;7424;1324;72;7408;275
1196687;1596;61;7424;1336;49;7416;272
1196737;1588;60;7424;1332;67;7416;269
1196787;1576;118;7424;1332;47;7416;269
1196837;1564;79;7416;1324;38;7416;272
1196887;1548;145;7416;1324;30;7408;270
1196937;1552;95;7416;1328;27;7416;276
1196987;1536;93;7416;1336;24;7416;280
1197037;1536;79;7416;1336;50;7416;266
1197087;1520;126;7400;1340;37;7416;265
1197137;1524;94;7408;1332;31;7416;260
1197187;1520;99;7416;1328;26;7416;272
1197237;1532;67;7416;1324;77;7416;282
1197287;1532;58;7424;1316;80;7416;269
1197337;1532;44;7424;1308;133;7408;272
1197387;1532;35;7424;1308;97;7400;269
1197437;1536;29;7424;1308;127;7400;286
1197487;1540;28;7424;1316;80;7408;281
1197537;1540;25;7424;1316;59;7408;297
1197587;1540;23;7424;1312;42;7416;323
1197637;1540;22;7424;1316;34;7416;312
1197687;1548;22;7424;1328;28;7416;305
1197737;1552;22;7424;1328;44;7416;302
1197787;1564;21;7424;1332;33;7416;298
1197837;1560;21;7424;1332;73;7416;296
1197887;1576;21;7424;1348;71;7416;302
1197937;1580;21;7424;1344;74;7416;296
1197987;1580;63;7424;1364;61;7416;296
1198038;1600;99;7424;1376;99;7416;294
1198088;1612;88;7424;1372;65;7408;305
1198138;1616;65;7424;1372;50;7408;294
1198188;1612;55;7424;1376;40;7416;302
1198238;1612;53;7424;1376;31;7416;300
1198288;1612;40;7424;1372;27;7416;312
1198338;1616;32;7424;1376;24;7416;297
1198388;1612;36;7432;1376;23;7416;300
1198438;1612;30;7432;1372;22;7416;290
1198488;1616;26;7432;1376;21;7416;306
1198538;1612;24;7432;1376;21;7416;297
1198588;1612;23;7432;1376;21;7416;297
1198638;1612;22;7432;1376;20;7416;298
1198688;1612;21;7432;1376;20;7416;296
1198738;1608;21;7432;1376;20;7416;306
1198788;1612;21;7432;1380;20;7416;293
1198838;1612;21;7432;1372;20;7416;293
1198888;1616;21;7432;1380;20;7416;302
1198938;1612;21;7432;1376;20;7416;303
1198988;1612;21;7432;1376;20;7416;310
1199038;1600;68;7432;1364;20;7416;295
1199088;1588;58;7424;1352;34;7416;298
1199138;1596;66;7424;1348;71;7408;305
1199188;1592;66;7424;1336;66;7408;294
1199238;1592;58;7432;1332;99;7400;290
1199288;1596;43;7424;1340;107;7408;289
1199338;1600;34;7424;1340;66;7408;293
1199388;1600;28;7424;1348;63;7416;294
1199438;1600;26;7424;1356;44;7408;304
1199488;1612;23;7424;1352;36;7408;294
1199538;1616;52;7424;1368;29;7416;291
1199588;1612;39;7424;1376;59;7416;296
1199638;1616;32;7424;1376;58;7408;290
1199688;1612;27;7424;1384;46;7408;294
1199738;1616;25;7424;1380;34;7400;292
1199788;1608;23;7424;1380;53;7408;278
1199838;1612;22;7424;1384;38;7408;257
1199888;1612;22;7432;1384;53;7408;257
1199938;1612;21;7432;1384;39;7416;253
1199988;1612;21;7432;1384;32;7416;260
1200038;1624;21;7432;1392;27;7416;277
1200088;1644;21;7416;1428;55;7416;279
1200138;1676;109;7424;1444;96;7400;277
1200188;1688;78;7408;1448;126;7408;279
1200238;1704;122;7416;1448;103;7400;276
1200288;1704;95;7408;1444;107;7408;266
1200338;1704;124;7416;1436;89;7400;266
1200388;1700;92;7416;1432;93;7408;270
1200438;1700;118;7424;1428;68;7408;277
1200488;1696;83;7416;1412;53;7408;265
1200538;1704;111;7424;1404;72;7408;274
1200588;1700;75;7416;1404;108;7408;272
1200638;1700;104;7424;1408;85;7408;274
1200688;1696;70;7416;1384;64;7416;272
1200738;1692;74;7424;1376;72;7400;270
1200788;1692;52;7424;1376;148;7408;269
1200838;1688;39;7424;1348;108;7408;274
1200888;1680;32;7424;1336;191;7408;302
1200939;1684;52;7432;1328;137;7400;318
1200989;1680;39;7424;1324;202;7400;310
1201039;1680;32;7432;1328;136;7400;304
1201089;1684;27;7424;1328;135;7408;303
1201139;1680;25;7432;1324;98;7408;310
1201189;1672;23;7432;1324;61;7408;303
1201239;1668;22;7432;1328;48;7416;292
1201289;1648;22;7424;1312;69;7408;274
1201339;1644;48;7424;1304;53;7400;260
1201389;1632;37;7416;1304;162;7400;269
1201439;1628;70;7424;1308;111;7408;263
1201489;1636;50;7416;1304;71;7408;272
1201539;1624;57;7424;1316;55;7416;277
1201589;1624;42;7424;1316;47;7416;268
1201639;1624;34;7424;1320;38;7416;278
1201689;1632;28;7424;1316;30;7416;270
1201739;1628;51;7424;1312;27;7416;274
1201789;1632;39;7424;1316;24;7416;274
1201839;1632;31;7424;1324;22;7416;275
1201889;1648;27;7424;1324;46;7416;266
1201939;1640;69;7432;1336;37;7416;272
1201989;1632;52;7424;1336;50;7416;270
1202039;1632;49;7424;1340;40;7416;272
1202089;1632;38;7424;1324;31;7416;277
1202139;1636;39;7424;1328;27;7416;268
1202189;1632;31;7424;1320;34;7416;280
1202239;1628;27;7424;1316;30;7416;280
1202289;1632;25;7432;1316;100;7408;271
1202339;1632;23;7432;1324;71;7408;276
1202390;1632;22;7432;1316;66;7408;273
1202440;1632;22;7432;1312;52;7400;272
1202490;1632;22;7432;1312;37;7408;281
1202540;1636;21;7432;1316;31;7416;275
1202590;1632;21;7432;1316;26;7416;266
1202640;1632;21;7432;1316;24;7416;272
1202690;1632;21;7432;1316;22;7416;272
1202740;1636;21;7432;1324;22;7416;271
1202790;1636;21;7432;1316;42;7408;269
1202840;1624;21;7432;1304;35;7408;270
1202890;1616;30;7424;1296;130;7408;275
1202940;1624;35;7424;1304;99;7408;258
1202990;1616;29;7424;1292;90;7408;272
1203040;1608;57;7424;1296;68;7408;256
1203090;1612;42;7424;1288;142;7408;277
1203140;1608;42;7424;1276;158;7408;276
1203190;1600;34;7424;1276;159;7392;274
1203240;1604;66;7424;1260;147;7400;269
1203290;1604;48;7424;1280;140;7384;274
1203340;1588;46;7416;1280;88;7400;279
1203390;1596;47;7416;1272;63;7408;269
1203440;1596;51;7424;1284;65;7408;263
1203490;1592;39;7424;1284;51;7416;274
1203540;1592;40;7424;1288;36;7416;300
1203590;1592;32;7424;1300;31;7416;298
1203640;1592;27;7424;1292;26;7416;297
1203690;1580;74;7424;1304;24;7416;311
1203740;1564;97;7416;1300;34;7416;311
1203790;1564;104;7416;1316;29;7416;318
1203840;1552;105;7408;1312;25;7416;306
1203890;1560;104;7416;1316;24;7416;296
1203940;1560;87;7408;1312;22;7416;311
1203990;1564;60;7416;1316;22;7416;307
1204040;1552;44;7424;1308;68;7416;303
1204090;1564;55;7424;1308;75;7416;299
1204140;1564;49;7424;1312;70;7416;304
1204190;1576;70;7424;1316;73;7416;308
1204240;1584;64;7424;1324;50;7416;306
1204290;1592;48;7432;1324;39;7408;301
1204340;1596;45;7424;1336;31;7416;307
1204390;1588;35;7424;1348;27;7400;307
1204440;1616;29;7416;1352;91;7408;293
1204490;1624;49;7424;1368;88;7408;301
1204540;1620;53;7416;1364;116;7408;286
1204590;1632;92;7424;1364;99;7408;307
1204640;1636;87;7424;1364;65;7408;309
1204690;1628;70;7424;1364;49;7416;309
1204740;1628;59;7424;1368;36;7416;297
1204790;1636;71;7424;1368;31;7416;294
1204840;1636;61;7424;1364;26;7416;306
1204890;1632;56;7424;1364;24;7416;314
1204940;1632;42;7424;1372;112;7416;300
1204990;1632;34;7424;1376;96;7408;296
1205040;1632;42;7424;1368;92;7416;296
1205090;1632;51;7424;1364;66;7416;296
1205140;1632;48;7424;1368;46;7416;308
1205190;1624;49;7424;1360;44;7416;307
1205240;1624;49;7424;1356;33;7416;299
1205291;1620;38;7424;1348;47;7408;298
1205341;1620;31;7424;1332;67;7408;312
1205391;1620;27;7424;1336;52;7400;308
1205441;1604;24;7424;1336;60;7408;297
1205491;1600;78;7424;1356;41;7408;303
1205541;1608;57;7424;1352;69;7416;298
1205591;1616;42;7424;1356;55;7416;296
1205641;1620;34;7424;1364;93;7416;298
1205691;1624;41;7424;1364;68;7408;308
1205741;1632;33;7432;1368;62;7416;295
1205791;1632;110;7432;1348;49;7416;288
1205841;1632;74;7424;1332;104;7416;290
1205891;1628;83;7424;1328;79;7408;302
1205941;1620;58;7424;1328;129;7408;295
1205991;1620;43;7424;1324;85;7408;290
1206041;1624;34;7424;1324;64;7408;298
1206091;1620;29;7424;1328;45;7416;292
1206141;1620;26;7424;1324;36;7416;294
1206191;1624;23;7424;1328;30;7416;298
1206241;1624;22;7432;1312;42;7416;283
1206291;1612;61;7432;1320;33;7400;281
1206341;1612;45;7424;1316;88;7408;284
1206391;1620;46;7424;1336;60;7408;287
1206441;1616;36;7424;1336;69;7408;281
1206491;1624;39;7424;1356;47;7416;266
1206541;1632;31;7424;1356;102;7416;263
1206591;1636;73;7424;1356;66;7416;272
1206641;1644;54;7424;1348;50;7416;261
1206691;1640;123;7424;1352;37;7416;274
1206742;1640;82;7424;1356;32;7416;270
1206792;1640;57;7424;1356;26;7416;267
1206842;1640;42;7424;1344;25;7416;274
1206892;1640;34;7424;1348;23;7416;272
1206942;1644;28;7424;1340;22;7416;273
1206992;1640;34;7432;1332;22;7408;273
1207042;1640;28;7424;1336;21;7408;297
1207092;1632;38;7424;1332;21;7416;311
1207142;1632;31;7424;1340;21;7416;312
1207192;1636;27;7424;1336;21;7416;318
1207242;1632;25;7424;1332;21;7416;308
1207292;1624;23;7424;1340;21;7416;302
1207342;1612;22;7424;1340;21;7416;299
1207392;1616;84;7424;1324;21;7416;292
1207442;1616;58;7424;1320;93;7416;299
1207492;1612;53;7424;1324;61;7408;270
1207542;1616;40;7424;1328;48;7416;262
1207592;1612;32;7424;1324;35;7416;261
1207642;1612;27;7424;1328;30;7416;267
1207692;1612;25;7424;1324;26;7416;276
1207742;1612;23;7424;1328;24;7416;270
1207792;1616;22;7432;1328;23;7416;269
1207842;1612;22;7432;1316;22;7416;274
1207892;1612;21;7432;1316;21;7408;292
1207942;1612;21;7432;1316;74;7408;285
1207992;1600;36;7424;1312;51;7408;314
1208042;1600;30;7424;1312;76;7408;302
1208092;1604;33;7424;1324;56;7408;306
1208142;1612;28;7424;1324;59;7416;301
1208192;1612;26;7424;1324;47;7416;309
1208242;1608;23;7424;1324;34;7416;301
1208292;1616;30;7424;1328;30;7416;295
1208342;1608;26;7424;1340;26;7408;262
1208392;1620;24;7424;1356;24;7408;254
1208442;1620;23;7424;1348;68;7408;265
1208492;1620;42;7424;1356;51;7408;269
1208542;1620;33;7424;1360;38;7416;272
1208592;1624;28;7424;1356;31;7416;279
1208642;1624;26;7432;1356;27;7416;274
1208692;1620;23;7432;1352;25;7416;280
1208742;1632;23;7432;1364;23;7408;304
1208792;1632;25;7416;1368;22;7408;312
1208842;1632;35;7424;1364;21;7416;309
1208892;1628;29;7416;1364;21;7416;309
1208942;1632;26;7424;1368;20;7416;313
1208992;1644;80;7424;1376;44;7416;303
1209042;1640;82;7424;1396;98;7408;309
1209092;1648;90;7416;1396;88;7408;302
1209142;1668;122;7416;1404;108;7392;302
1209192;1680;117;7408;1404;89;7400;302
1209242;1688;114;7416;1404;74;7400;308
1209292;1692;132;7408;1396;56;7408;310
1209342;1684;98;7416;1392;61;7408;296
1209392;1680;75;7424;1396;46;7408;295
1209442;1680;53;7424;1396;35;7416;301
1209492;1680;42;7424;1396;30;7416;304
1209542;1684;33;7424;1392;26;7416;298
1209592;1684;28;7424;1388;24;7416;297
1209643;1680;26;7424;1388;34;7408;303
1209693;1672;23;7424;1368;30;7408;295
1209743;1652;48;7424;1364;86;7400;312
1209793;1652;52;7424;1356;62;7408;300
1209843;1640;39;7424;1356;73;7392;299
1209893;1640;32;7416;1356;56;7400;303
1209943;1640;27;7424;1344;39;7408;301
1209993;1636;25;7424;1344;61;7408;298
1210043;1632;45;7424;1332;42;7416;302
1210093;1632;35;7424;1336;102;7416;312
1210143;1632;30;7424;1344;117;7408;303
1210193;1640;26;7424;1344;94;7408;301
1210243;1644;25;7424;1344;61;7416;304
1210293;1644;23;7424;1344;46;7416;301
1210343;1640;22;7432;1344;35;7416;309
1210393;1640;22;7432;1344;30;7416;318
1210443;1652;99;7432;1344;61;7408;301
1210493;1656;76;7424;1344;43;7416;299
1210543;1652;53;7424;1344;35;7416;305
1210593;1652;40;7424;1348;28;7416;320
1210643;1656;44;7424;1348;26;7416;305
1210693;1652;35;7424;1352;23;7416;306
1210743;1652;30;7432;1356;22;7408;303
1210793;1656;26;7432;1376;22;7416;320
1210843;1672;52;7432;1384;21;7400;307
1210893;1680;46;7416;1384;82;7408;310
1210943;1684;112;7424;1384;60;7408;316
1210993;1680;78;7416;1388;61;7416;308
1211043;1688;100;7424;1388;48;7416;318
1211094;1684;68;7416;1388;35;7416;305
1211144;1672;85;7424;1388;30;7416;308
1211194;1676;60;7424;1396;26;7416;306
1211244;1672;53;7424;1392;24;7400;316
1211294;1672;40;7424;1392;38;7408;306
1211344;1672;32;7424;1392;32;7408;299
1211394;1672;28;7424;1392;27;7416;307
1211444;1668;25;7432;1388;25;7416;309
1211494;1656;23;7432;1384;64;7416;306
1211544;1652;29;7432;1384;50;7416;316
1211594;1652;26;7424;1372;36;7416;316
1211644;1632;41;7424;1376;31;7416;308
1211694;1632;33;7416;1368;26;7416;314
1211744;1636;27;7424;1372;24;7400;315
1211794;1632;25;7424;1352;76;7408;304
1211844;1628;42;7424;1352;58;7408;307
1211894;1620;34;7416;1356;113;7416;307
1211944;1620;35;7424;1356;83;7408;314
1211994;1612;29;7424;1356;53;7416;309
1212044;1608;66;7424;1368;43;7416;308
1212094;1620;47;7424;1364;57;7416;308
1212144;1620;84;7424;1360;44;7416;305
1212194;1612;59;7424;1324;89;7416;304
1212244;1596;82;7424;1328;64;7400;312
1212294;1588;58;7416;1324;107;7408;308
1212344;1580;42;7424;1316;79;7408;304
1212394;1580;34;7416;1316;160;7408;304
1212444;1580;63;7416;1312;116;7400;302
1212494;1576;48;7424;1320;126;7408;306
1212544;1588;37;7424;1316;88;7408;300
1212594;1572;31;7424;1316;104;7408;286
1212644;1568;95;7416;1316;74;7408;280
1212694;1572;65;7416;1312;92;7408;246
1212744;1572;92;7416;1312;69;7408;265
1212794;1572;63;7424;1320;72;7408;272
1212844;1572;84;7424;1320;55;7408;264
1212894;1560;69;7424;1316;74;7408;266
1212944;1564;105;7424;1304;56;7408;269
1212994;1564;82;7424;1308;151;7408;285
1213044;1560;87;7424;1308;101;7408;274
1213094;1556;60;7424;1308;91;7408;296
1213144;1560;74;7424;1304;57;7408;318
1213194;1564;55;7424;1304;45;7416;316
1213244;1560;60;7424;1304;34;7416;304
1213294;1560;53;7424;1304;29;7416;309
1213344;1564;58;7424;1304;25;7416;299
1213394;1572;43;7424;1316;23;7416;298
1213444;1572;43;7424;1332;22;7416;312
1213494;1596;70;7424;1336;39;7408;305
1213544;1592;71;7424;1340;30;7416;300
1213594;1604;53;7424;1344;27;7416;297
1213644;1612;79;7424;1368;38;7416;272
1213694;1620;55;7424;1364;89;7408;260
1213744;1624;82;7424;1376;106;7408;260
